name,address,locality,phone
The Honey Baked Ham Company,9775 Medlock Bridge Rd Ste S,"Duluth, GA 30097",(770) 623-3547
Checkers,2641 Donald Lee Hollowell Pkwy NW,"Atlanta, GA 30318",(404) 822-7466
Little Caesars Pizza,591 Battlefield Pkwy,"Fort Oglethorpe, GA 30742",(706) 866-1000
Pearly's Famous Country Cooking,814 N Slappey Blvd,"Albany, GA 31701",(229) 432-0141
Johnny's New York Style Pizza,355 Quill Dr,"Dawsonville, GA 30534",(706) 216-1224
Salah Thai Cuisine,3000 Windy Hill Rd SE Ste 152,"Marietta, GA 30067",(770) 980-1890
Steak 'n Shake,3420 Mercer University Dr,"Macon, GA 31204",(478) 743-3700
Pizza Valley,3061 Washington Rd,"Atlanta, GA 30344",(404) 768-2800
Outback Steakhouse,3 Reinhardt College Pkwy,"Canton, GA 30114",(770) 720-9702
Burger Joe's,7277 Roswell Rd,"Atlanta, GA 30328",(770) 671-1022
Checkers,3566 Martin Luther King Jr Dr SW,"Atlanta, GA 30331",(404) 691-0809
Blimpie,1714 15th St,"Augusta, GA 30901",(706) 738-1399
Monterrey Mexican Restaurant,9486 Highway 5,"Douglasville, GA 30135",(770) 920-1099
Captain Joe's Seafood,2115 Golden Isle E,"Baxley, GA 31513",(912) 367-7795
Clintons Country Restaurant,8007 Lagrange Hwy,"Greenville, GA 30222",(706) 672-0200
Subway,4351 Washington Rd Ste E,"Evans, GA 30809",(706) 869-9911
Brito's Market,2025 S Lumpkin Rd,"Columbus, GA 31903",(706) 685-0560
The Little Dipper,238 N Hamilton St,"Dalton, GA 30720",(706) 428-2887
Burger King,7310 Veterans Pkwy,"Columbus, GA 31909",(706) 596-0058
Cotton Patch Cafe,816 Cotton Ln,"Augusta, GA 30901",(706) 724-4511
P.F. Chang's,7925 N Point Pkwy,"Alpharetta, GA 30022",(770) 992-3070
Lukes Pub,6080 Ga Highway 85,"Ellerslie, GA 31807",(706) 582-2632
Jackson's Hot Dogs,735 US Highway 84 E,"Cairo, GA 39828",(229) 377-0008
McDonald's,1920 Eatonton Rd,"Madison, GA 30650",(706) 342-4120
McDonald's,1842 Cotillion Dr,"Dunwoody, GA 30338",(770) 730-0741
KFC - Closed,561 E 3rd St,"Jackson, GA 30233",(770) 775-9253
Macelwee's Seafood Restaurant,101 Lovell Ave,"Tybee Island, GA 31328",(912) 786-8888
Famous Wings,5412 Covington Hwy Ste E,"Decatur, GA 30035",(470) 246-4299
Winglanta,5005 Snapfinger Woods Dr,"Decatur, GA 30035",(770) 323-3009
Huddle House,2075 Watson Blvd,"Warner Robins, GA 31093",(478) 929-2700
Wooden Nickel Pub,3201 Tucker Norcross Rd Ste A1,"Tucker, GA 30084",(770) 939-5110
Steak 'n Shake,1250 W Walnut Ave,"Dalton, GA 30720",(706) 272-3300
Tres Amigos Mexican Restaurant,4825 Battlefield Pkwy,"Ringgold, GA 30736",(706) 866-3311
Peggy's Restaurant,101 N Main St,"Wrens, GA 30833",(706) 547-2111
Ali-V's Restaurant & Gift Shop,1248 Washington St,"Jefferson, GA 30549",(706) 367-4960
Panera Bread,3625 Spring Hill Pkwy SE,"Smyrna, GA 30080",(770) 319-9010
Cafe Hot Wing 11,60 Peachtree St NW,"Atlanta, GA 30303",(404) 222-9533
Golden Spoon Jamacian Cuisine,1360 Dogwood Dr SE Ste 302,"Conyers, GA 30013",(770) 761-8383
Southern Heritage Bar-B-Que,2276 Veterans Blvd,"Dublin, GA 31021",(478) 275-4304
Krystal,1055 Holcomb Bridge Rd,"Roswell, GA 30076",(770) 992-4951
Wendy's,2548 Dawson Rd,"Albany, GA 31707",(229) 432-5565
Chick-fil-A,1942 Howell Mill Rd NW,"Atlanta, GA 30318",(404) 351-8050
Chick-fil-A,6549 Highway 85,"Riverdale, GA 30274",(770) 991-9498
Quiznos,417 Main St SW,"Gainesville, GA 30501",(770) 536-6004
Bojangles,708 Martha Berry Blvd,"Rome, GA 30161",(706) 295-2442
Los Amigos,604 N 3rd Ave,"Chatsworth, GA 30705",(706) 695-2561
Off The Grill,2015 Waters Ave,"Savannah, GA 31404",(912) 232-1218
Raley's Restaurant,8163 Raleys Cir,"Mitchell, GA 30820",(706) 598-2352
Cafe 74,3101 Crest Hwy,"Thomaston, GA 30286",(706) 647-1196
Cracker Barrel Old Country Store,1500 Bradley Park Dr,"Columbus, GA 31904",(706) 317-3460
O'Charley's,10009 Highway 92,"Woodstock, GA 30188",(770) 592-7501
Cracker Barrel Old Country Store,50 Biscuit Way,"Ringgold, GA 30736",(706) 937-2785
Fazoli's,3016 Battlefield Pkwy,"Fort Oglethorpe, GA 30742",(706) 861-7989
Dj Gezzo's Grille,2705 Highway 54,"Peachtree City, GA 30269",(678) 364-6699
Flavaz Soul Cafe & Lounge,725 Donald Lee Hollowell Pkwy NW,"Atlanta, GA 30318",(678) 999-9203
Soda Pop Shoppe,114 Bull St,"Savannah, GA 31401",(912) 236-5860
Pandabear Grand Buffet,1403 N Expressway,"Griffin, GA 30223",(770) 228-8819
Country Life Vegetarian Restaurant & Natural Food Store,1217 Eberhart Ave,"Columbus, GA 31906",(706) 323-9194
McDonald's,880 Horizon South Pkwy,"Grovetown, GA 30813",(706) 869-9634
Dairy Queen Grill & Chill,221 S Liberty St,"Waynesboro, GA 30830",(706) 437-1002
Pueblo's Mexican Cuisine Restaurant,82 E Main St,"Dahlonega, GA 30533",(706) 867-7155
Sentient Bean,13 E Park Ave,"Savannah, GA 31401",(912) 232-4447
Sonic Drive-In,908 S Slappey Blvd,"Albany, GA 31701",(229) 888-6350
Baby Jane's Home Cooking,148 John Frank Ward Blvd,"Mcdonough, GA 30253",(770) 914-1540
Blue Fin Rome,727 Turner Mccall Blvd NE,"Rome, GA 30165",(706) 232-3317
Alexander's Restaurant,1030 Crown Pointe Pkwy,"Atlanta, GA 30338",(770) 668-9797
La Botana Tex Mex Restaurant,2071 Savoy Dr,"Atlanta, GA 30341",(770) 986-9996
Kick's Family Food & Fun,770 S Main St,"Hinesville, GA 31313",(912) 876-7733
Taco Bell,2971 Shallowford Rd,"Marietta, GA 30066",(770) 578-9432
Milo's Jerk Hut,2445 Salem Rd SE Ste T,"Conyers, GA 30013",(770) 922-2220
The Snack Shack,627 Lee St,"Jefferson, GA 30549",(706) 254-5043
American Deli,5508 N Henry Blvd,"Stockbridge, GA 30281",(770) 507-7226
SweetWater Brewing Company,195 Ottley Dr NE,"Atlanta, GA 30324",(404) 691-2537
Chan Long Chinese Restaurant,60 W Dawson St,"Cuthbert, GA 39840",(229) 732-2597
Taco Bell,882 Georgia Highway 100 S,"Tallapoosa, GA 30176",(770) 574-2005
McDonald's,2091 Metropolitan Pkwy SW,"Atlanta, GA 30315",(404) 209-9002
Ruan Thai Cuisine,17 W Broughton St,"Savannah, GA 31401",(912) 231-6667
Shogun Japanese Steak House,1808 Manchester Expy,"Columbus, GA 31904",(706) 327-4856
McDonald's,1465 Holcomb Bridge Rd,"Roswell, GA 30076",(770) 650-9533
Sunrise China,4932 Bill Gardner Pkwy,"Locust Grove, GA 30248",(678) 432-2088
Taqueria Saul,5265 Jimmy Carter Blvd,"Norcross, GA 30093",(404) 454-1030
White's Seafood Markets,312 S Monroe St,"Albany, GA 31701",(229) 436-4641
Crossroads Restaurant,9157 W Highway 136,"Chickamauga, GA 30707",(706) 539-1038
Bonefish Grill,2911 Washington Rd,"Augusta, GA 30909",(706) 737-2929
IHOP,3125 Peach Orchard Rd,"Augusta, GA 30906",(706) 364-6147
Taco Bell,13721 Jones St,"Lavonia, GA 30553",(706) 356-5727
Brother John's Subs,27 Stephen Cir,"Toccoa, GA 30577",(706) 886-9597
Captain D's Seafood Kitchen,219 Marietta Hwy,"Canton, GA 30114",(770) 479-8515
Bon Appetite Bistro,1200 Ashwood Pkwy,"Atlanta, GA 30338",(678) 441-9400
Yum Yum BBQ,105 N Center St,"Thomaston, GA 30286",(706) 646-0092
Chick-fil-A,5455 Jimmy Carter Blvd,"Norcross, GA 30093",(770) 248-1088
Franks At Old Mill Inc,1095 Highway 54 W,"Fayetteville, GA 30214",(770) 460-6455
Cornerstone Cake Co,330 Franklin Gtwy SE Ste A,"Marietta, GA 30067",(770) 444-9229
Dairy Queen Grill & Chill,504 E 1st St,"Vidalia, GA 30474",(912) 537-0404
Golden Buddha VII Chinese Restaurant,2524 Cobb Pkwy SE,"Smyrna, GA 30080",(770) 980-1800
Johns Barbecue,411 N Glenwood Ave,"Dalton, GA 30721",(706) 226-1769
Deli House,1616 N Ashley St,"Valdosta, GA 31602",(229) 333-0040
KFC,2180 W Broad St,"Athens, GA 30606",(706) 548-1273
Emma's,455 Commerce Dr,"Statesboro, GA 30461",(912) 764-3662
Slices Pizzeria,136 W Solomon St,"Griffin, GA 30223",(770) 227-0022
Mr P's Take Out Food,295 N Main St,"Ellijay, GA 30540",(706) 635-4040
Moe's Southwest Grill,4450 Hugh Howell Rd,"Tucker, GA 30084",(770) 934-5555
Food For Life Supreme,880 Martin Luther King Jr Dr SW,"Atlanta, GA 30314",(404) 880-9759
Blakes On The Park,227 10th St NE,"Atlanta, GA 30309",(404) 892-5786
Subway - Closed,2517 Spring Rd SE Ste 106,"Smyrna, GA 30080",(404) 583-6193
McDonald's,3183 Frontage Rd,"Gainesville, GA 30504",(770) 532-9288
New China,1160 Warm Springs Hwy,"Manchester, GA 31816",(706) 846-5509
The Perfect Cup,112 W Crawford St,"Dalton, GA 30720",(706) 270-0669
Dillards BBQ and Briskets,2 Highway 23 NE,"Suwanee, GA 30024",(770) 932-2955
McDonald's,840 Veterans Memorial Hwy SE,"Mableton, GA 30126",(678) 398-8614
Fia Rua Irish Pub,10134 Ford Ave,"Richmond Hill, GA 31324",(912) 459-4160
Johnny Brusco's New York Style Pizza,230 Thornton Rd,"Lithia Springs, GA 30122",(770) 745-5555
Hirano's Southside,13015 Abercorn St Ste D10,"Savannah, GA 31419",(912) 961-0770
Ana's Deli,223 Turner Mccall Blvd NW,"Rome, GA 30165",(706) 234-3455
Fire of Brazil,218 Peachtree St NW,"Atlanta, GA 30303",(404) 525-5255
Miyabi Japanese Steak House&Sushi Bar,200 Eisenhower Dr,"Savannah, GA 31406",(912) 352-7300
Country's Barbecue on Broad,1329 Broadway,"Columbus, GA 31901",(706) 596-8910
Northwind,2224 Highway 19 N,"Dahlonega, GA 30533",(706) 867-7092
Panda Express,3585 Peachtree Pkwy,"Suwanee, GA 30024",(770) 886-1968
Captain's Corner Restaurant Inc,201 Stockyard Rd,"Vidalia, GA 30474",(912) 537-8484
Burger King,1201 Cobb Pkwy N,"Marietta, GA 30062",(770) 426-0610
Hot Wings to Go,411 W 24th Ave,"Cordele, GA 31015",(229) 273-1999
Bella Italia,880 Marietta Hwy,"Roswell, GA 30075",(770) 640-8000
China Restaurant,961 N Hairston Rd,"Stone Mountain, GA 30083",(770) 465-8831
El Maya,1561 Us Highway 19 S,"Leesburg, GA 31763",(229) 446-0133
Carter's Fried Chicken,304 N Hutchinson Ave,"Adel, GA 31620",(229) 896-2098
Dairy Queen Grill & Chill,231 S Main St,"Hiawassee, GA 30546",(706) 896-8153
Sweet Lime,1126 Euclid Ave NE,"Atlanta, GA 30307",(404) 589-9696
Salazar's Bakery,1368 Atlanta Rd SE,"Marietta, GA 30060",(770) 433-1195
Simon's Chinese Cuisine,3975 Old Milton Pkwy,"Alpharetta, GA 30005",(678) 762-0038
Carrabba's Italian Grill,2700 Chapel Hill Rd,"Douglasville, GA 30135",(770) 947-0330
El Agave Mexican Restaurant,960 Greensboro Rd,"Eatonton, GA 31024",(706) 484-2024
This Is It BBQ & Seafood,2776 Cumberland Blvd SE,"Smyrna, GA 30080",(770) 435-3159
McDonald's,770 Pine St,"Macon, GA 31201",(478) 746-9907
Teresa's Mexican Restaurant,1831 Walton Way,"Augusta, GA 30904",(706) 736-4906
Polo Golf & Country Club,7000 Lancaster Cir,"Cumming, GA 30040",(770) 889-7286
Taco Bell,987 Thornton Rd,"Lithia Springs, GA 30122",(770) 739-8676
La Fiesta Mexican Restaurant,9611 Highway 5,"Douglasville, GA 30135",(770) 577-8400
Checkers,3912 Buford Hwy NE,"Brookhaven, GA 30329",(404) 329-9589
Martin's Restaurant,6350 Jimmy Carter Blvd,"Norcross, GA 30071",(770) 448-4148
Jeneanes Cafe,524 Mulberry St,"Macon, GA 31201",(478) 752-1456
Ruby Tuesday,2263 Memorial Dr,"Waycross, GA 31501",(912) 283-3769
Antica Posta,519 E Paces Ferry Rd NE,"Atlanta, GA 30305",(404) 262-7112
Burger King,1840 Cruse Rd,"Lawrenceville, GA 30044",(770) 822-6908
Quest Pizza,3030 Old Atlanta Rd,"Cumming, GA 30041",(770) 886-0275
Rancho Grande,708 S Grant St Ste 3,"Fitzgerald, GA 31750",(229) 423-2323
Waffle House,2045 W Spring St,"Monroe, GA 30655",(770) 267-9351
Ridge The-Great Steaks And Seafood,1035 Turner Rd,"Cumming, GA 30041",(770) 886-9003
American Deli,3455 Peachtree Industrial Blvd Ste 980,"Duluth, GA 30096",(770) 299-1261
McDonald's,3324 Northside Pkwy NW,"Atlanta, GA 30327",(404) 869-8299
Toucans Ale House,2450 Perry Lane Rd,"Brunswick, GA 31525",(912) 554-1937
The Delimarket Cafe,4403 Northside Pkwy,"Atlanta, GA 30327",(404) 237-2007
Cafe Wing Max,2590 Peachtree Industrial Blvd,"Duluth, GA 30097",(678) 473-1101
Subway,1025 W Spring St Ste A,"Monroe, GA 30655",(770) 267-1019
Sugar Magnolia Bakery & Market,106 Savannah Ave Ste C,"Statesboro, GA 30458",(912) 764-2090
Blue Sky Grill,31 1st St SE,"Moultrie, GA 31768",(229) 985-2583
Jersey Mike's Subs,3895 Peachtree Rd NE,"Brookhaven, GA 30319",(404) 846-4060
Teresa's Mexican Restaurant,235 Boy Scout Rd,"Augusta, GA 30909",(706) 723-1950
Goose Feathers Cafe & Bakery,39 Barnard St,"Savannah, GA 31401",(912) 233-4683
Vesuvios Pizzeria,2905 Bull St,"Savannah, GA 31405",(912) 234-0788
Outback Steakhouse,411 Pottery Factory Dr,"Commerce, GA 30529",(706) 423-0022
Zeigler's BBQ & Catering,3451 Cobb Pkwy NW,"Acworth, GA 30101",(770) 529-5227
Hardee's,315 S Broad St,"Monroe, GA 30655",(770) 267-5700
Lalito's,40 Court St,"Trenton, GA 30752",(706) 657-8676
The Carribean Experience,1747 Metropolitan Pkwy SW,"Atlanta, GA 30315",(404) 756-0107
Anchorage Boat Dock,75 Anchor Ln,"Clayton, GA 30525",(706) 782-5193
Subway,1011 E Shotwell St,"Bainbridge, GA 39819",(229) 243-7827
Hunan Express,447 Ponce De Leon Ave NE,"Atlanta, GA 30308",(404) 607-9366
Subway,4880 Lower Roswell Rd Ste 115,"Marietta, GA 30068",(770) 971-4182
Citgo,475 Bogan St,"Unadilla, GA 31091",(478) 627-3218
Hardee's,2516 Bouldercrest Rd SE,"Atlanta, GA 30316",(404) 243-0047
Waffle House,4395 Cornelia Hwy,"Lula, GA 30554",(770) 869-1008
Hungry Hannah's,606 Gloucester St,"Brunswick, GA 31520",(912) 265-8108
Chick-fil-A (CLOSED),4340 Hugh Howell Rd,"Tucker, GA 30084",(770) 270-1871
McDonald's,3485 Peachtree Industrial Blvd,"Duluth, GA 30096",(770) 476-7823
Armandos,1105 Lafayette Rd,"Rossville, GA 30741",(706) 861-2252
Buffalo Wild Wings,2375 Mansell Rd,"Alpharetta, GA 30022",(678) 352-4599
Irish Pub,6459 Highway 42,"Rex, GA 30273",(678) 489-2769
Tersylbran Inc,400 Market Pl,"Roswell, GA 30075",(770) 993-0094
Willy's Mexicana Grill,1920 Howell Mill Rd NW,"Atlanta, GA 30318",(404) 351-8883
"Four Way Drive, Inc.",201 Ga-225,"Chatsworth, GA 30705",(706) 695-4935
Holiday Shore Country Store,6767 Warren Chapel Rd,"Sparta, GA 31087",(706) 444-7771
Redneck Gourmet,11 N Court Sq,"Newnan, GA 30263",(770) 251-0092
Sonny's Bar-B-Q,811 Russell Pkwy,"Warner Robins, GA 31088",(478) 929-3333
Sonic Drive-In,1583 Us Highway 19 S,"Leesburg, GA 31763",(229) 435-8911
LongHorn Steakhouse,2120 Killian Hill Rd,"Snellville, GA 30039",(770) 972-4188
Moe's Southwest Grill,3320 Lawrenceville Suwanee Rd,"Suwanee, GA 30024",(678) 541-0350
Waffle House,1003 Greensboro Rd,"Eatonton, GA 31024",(706) 485-3657
Subway,5698 Highway 20 SE Ste D,"Cartersville, GA 30121",(678) 721-0001
Chens China,471 S Church St,"Homerville, GA 31634",(912) 487-1675
Zaxby's,2620 Winder Hwy,"Dacula, GA 30019",(770) 995-4362
El Pulgarcito De Centro America,6600 Highway 85,"Riverdale, GA 30274",(678) 216-0515
Krystal,2117 Bemiss Rd,"Valdosta, GA 31602",(229) 247-0925
American Deli,2526 Bouldercrest Rd SE,"Atlanta, GA 30316",(404) 243-5300
Transmetropolitan,145 E Clayton St,"Athens, GA 30601",(706) 613-8773
Evans Barbecue Co,342 W Bankhead Hwy,"Villa Rica, GA 30180",(770) 459-5543
Einstein Bros Bagels,3410 Buford Dr Ste G400,"Buford, GA 30519",(678) 546-5640
Mimi's Good Taste,336 Macon St,"Mcdonough, GA 30253",(770) 320-7373
McDonald's,709 Crossings E,"Peachtree City, GA 30269",(770) 631-0831
Subway,1055 Gaines School Rd,"Athens, GA 30605",(706) 543-9056
Java Station,770 Big A Rd,"Toccoa, GA 30577",(706) 886-0105
Irish Bred Pub & Grill,210 Adamson Sq,"Carrollton, GA 30117",(770) 838-7774
Seven Fifty Five Restaurant Corp,5101 Buffington Rd,"College Park, GA 30349",(404) 766-2727
McDonald's,2791 Panola Rd,"Lithonia, GA 30058",(404) 376-4984
Mi Tacos,3201 Tucker Norcross Rd,"Tucker, GA 30084",(770) 817-1700
Kyoto Japanese Cuisine,202 S Belair Rd,"Augusta, GA 30907",(706) 447-5000
Stevens Fine Food,309 N Main St Ste C,"Jonesboro, GA 30236",(770) 472-8388
Waffle House,239 Interstate South Dr,"Jasper, GA 30143",(678) 454-4488
Bakery and Cafe,3230 Steve Reynolds Blvd Ste 108,"Duluth, GA 30096",(770) 622-1181
McDonald's,611 S Wayne St,"Milledgeville, GA 31061",(478) 452-9611
Coffee Co Solid Waste,101 Peterson Ave S,"Douglas, GA 31533",(912) 393-1303
The Slate Market Grill,226 Sycamore Grove Ct,"Rockmart, GA 30153",(770) 684-3373
Pho Vy,5156 River Rd Ste A,"Columbus, GA 31904",(706) 571-0455
Dunkin',1407 Highway 20 W Ste A,"Mcdonough, GA 30253",(770) 957-5729
McKinney's Pond,181 McKinney Pond Rd,"Midville, GA 30441",(478) 589-7186
New China House,803 Cobb Pkwy N,"Marietta, GA 30062",(770) 428-6409
Hooters,112 Riverside Pkwy,"Macon, GA 31210",(478) 471-7675
Nava,3060 Peachtree Rd NW Ste 160,"Atlanta, GA 30305",(404) 240-1984
Peking Express,408 N Glenwood Ave,"Dalton, GA 30721",(706) 226-4447
Chin Chin V Chinese,1100 Hammond Dr Ste 40A,"Atlanta, GA 30328",(770) 913-0266
Sonic Drive-In,919 S 1st St,"Jesup, GA 31545",(912) 427-6642
Quik-Chick Cafe,1435 Klondike Rd SW,"Conyers, GA 30094",(770) 483-7738
Domino's Pizza,705 Highway 42 S,"Mcdonough, GA 30253",(770) 954-3030
Firehouse Subs,4795 Jimmy Lee Smith Pkwy,"Hiram, GA 30141",(678) 567-0888
Sara Jo's Kitchen,138 W Athens St,"Winder, GA 30680",(678) 963-7922
Judy's Sandwich Shoppe,1201 Sunset Ave,"Perry, GA 31069",(478) 987-2428
Bo Bo Garden Asian Cuisine,5181 Buford Hwy NE,"Atlanta, GA 30340",(678) 547-1881
Major Hot Dogs,4022 University Ave,"Columbus, GA 31907",(706) 221-9191
Cafe Alsace,121 E Ponce De Leon Ave,"Decatur, GA 30030",(404) 373-5622
Dunkin',9476 Highway 5,"Douglasville, GA 30135",(770) 949-3499
Checkers,4063 Glenwood Rd,"Decatur, GA 30032",(404) 289-3939
New Ming Wah Restaurant,3415 Wrightsboro Rd,"Augusta, GA 30909",(706) 736-1701
El Charro Mexican Restaurant,3165 Elm St NE,"Covington, GA 30014",(770) 786-2483
American Deli,2984 Panola Rd,"Lithonia, GA 30038",(770) 981-3938
Subway,200 E 6th Ave,"Buena Vista, GA 31803",(229) 649-6910
KFC - Closed,4720 Alabama Rd NE,"Roswell, GA 30075",(770) 993-3787
Lickin Chicken,107 Eagles Landing Pkwy,"Stockbridge, GA 30281",(770) 506-0076
TOUS les JOURS,6335 Highway 85,"Riverdale, GA 30274",(770) 909-0906
Pizza Hut,1995 Barnett Shoals Rd,"Athens, GA 30605",(706) 546-6100
Enat Ethiopia,1999 Cheshire Bridge Rd NE,"Atlanta, GA 30324",(404) 685-9291
Burger King,313 N Center St,"Thomaston, GA 30286",(706) 647-2275
Great Wall Chinese Restaurant,121 N Veterans Blvd,"Glennville, GA 30427",(912) 654-1188
Starbucks Coffee,2736 Chapel Hill Rd,"Douglasville, GA 30135",(678) 838-7725
Waffle House,3711 Ogeechee Rd,"Savannah, GA 31405",(912) 233-4480
Captain D's Seafood Kitchen,180 Glynn St N,"Fayetteville, GA 30214",(770) 461-7828
Johnny's New York Style Pizza,2000 Mirror Lake Blvd Ste A,"Villa Rica, GA 30180",(678) 840-5111
Golden Corral Restaurants,3270 Satellite Blvd,"Duluth, GA 30096",(770) 495-7999
Zaxby's,310 Market Place Blvd,"Cartersville, GA 30121",(770) 606-0078
Krystal,509 W Taylor St,"Griffin, GA 30223",(770) 228-3330
Old House Restaurant,2025 Atlanta Hwy SE,"Statham, GA 30666",(770) 725-5548
Jersey Mike's Subs,2470 Briarcliff Rd NE,"Atlanta, GA 30329",(404) 321-0080
Subway,1929 Highway 211 NW Ste 100,"Hoschton, GA 30548",(678) 425-9820
Chicago's Steak & Seafood Restaurant,4401 Shallowford Rd,"Roswell, GA 30075",(770) 993-7464
Cj's Barbeque,1031 Dogwood Rd N,"Woodville, GA 30669",(706) 486-2484
Park Place Restaurant,2891 Lafayette Rd,"Fort Oglethorpe, GA 30742",(706) 861-5368
Home Garden Chinese Restaurant,303 S Wiley Ave,"Donalsonville, GA 39845",(229) 524-5566
Huddle House,4100 Atlanta Hwy,"Bogart, GA 30622",(706) 354-6100
Ferguson's Meat Market,3360 Matt Hwy,"Cumming, GA 30028",(770) 844-9517
Checkers,211 Stewart Rd,"Sharpsburg, GA 30277",(770) 253-1891
Seattle Sutton's Healthy Eating,1329 Dug Gap Rd,"Dalton, GA 30720",(706) 313-4810
The Olde Pink House,23 Abercorn St,"Savannah, GA 31401",(912) 232-4286
Rack and Grill II,3801 Mike Padgett Hwy,"Augusta, GA 30906",(706) 814-5673
Yan Yesica and Janiria,2078 N Main St,"La Fayette, GA 30728",(706) 638-3085
Krispy Kreme,2866 Washington Rd,"Augusta, GA 30909",(706) 737-3227
Frontera Mex-Mex Grill,1430 Five Forks Trickum Rd,"Lawrenceville, GA 30044",(678) 376-7680
Mediterranean Grill,1255 Johnson Ferry Rd,"Marietta, GA 30068",(678) 996-0045
Pizza Hut,443 W General Screven Way,"Hinesville, GA 31313",(912) 368-3366
Taqueria Altamirano,65 Goff St,"Tifton, GA 31794",(229) 387-7248
Pat's Touch Of Class Restaurant,114 Main St,"Mc Intyre, GA 31054",(478) 946-4224
Jay Lous,940 Pine St,"Gainesville, GA 30501",(770) 536-6802
LongHorn Steakhouse,2256 Mount Zion Pkwy,"Morrow, GA 30260",(770) 210-3200
Burger King - Temporarily Closed,154 S Main St,"Baxley, GA 31513",(912) 367-0600
Waffle House,1420 Red Bud Rd NE,"Calhoun, GA 30701",(706) 625-6650
Maple Street Pizza & Subs,1027 Maple St Ste F,"Carrollton, GA 30117",(678) 796-1066
Outback Steakhouse,1715 Market Place Blvd,"Cumming, GA 30041",(678) 455-7225
Taco Bell,11317 Highway 27,"Summerville, GA 30747",(706) 859-8226
Checkers,6660 Highway 85,"Riverdale, GA 30274",(770) 997-2214
Sports Center,594 Broad St,"Augusta, GA 30901",(706) 724-9307
BLIMPIE,4337 Atlanta Hwy,"Loganville, GA 30052",(770) 554-2440
3 Squares Diner,38 E Blvd NE,"Cairo, GA 39828",(229) 377-8157
Fresh Air Bar-B-Que Of Macon Inc,3076 Riverside Dr,"Macon, GA 31210",(478) 477-7229
US Cafe,4499 S Cobb Dr SE,"Smyrna, GA 30080",(770) 801-9660
Krystal,2537 Peach Orchard Rd,"Augusta, GA 30906",(706) 798-3773
Jason's Deli,3755 Carmia Dr SW,"Atlanta, GA 30331",(404) 344-4844
Country's Barbecue,3137 Mercury Dr,"Columbus, GA 31906",(706) 563-7604
KFC,4540 E Ponce De Leon Ave,"Clarkston, GA 30021",(770) 270-1448
Milano Pizza & Subs,4498 Chamblee Dunwoody Rd,"Atlanta, GA 30338",(770) 451-3200
McDonald's,1855 Mars Hill Rd NW,"Acworth, GA 30101",(770) 218-9065
China Express,1493 Gray Hwy,"Macon, GA 31211",(478) 742-2828
Tous Les Jours,10820 Abbotts Bridge Rd,"Duluth, GA 30097",(770) 497-9179
Palmetto Sub House,333 Shallowford Rd NW,"Gainesville, GA 30504",(770) 533-7416
Johnny Brusco's New York Style Pizza,11875 Jones Bridge Rd,"Alpharetta, GA 30005",(770) 777-8000
McDonald's,3357 Deans Bridge Rd,"Augusta, GA 30906",(706) 798-8071
Taco Bell,5422 Alabama Hwy,"Ringgold, GA 30736",(706) 450-6342
Supreme Fish Delight,3752 Cascade Rd SW Ste 160,"Atlanta, GA 30331",(404) 691-1601
Waffle House,1115 S Lewis St,"Metter, GA 30439",(912) 685-3805
Whistle Stop Cafe,573 Greene St,"Augusta, GA 30901",(706) 869-2177
Station,222 W Lamar St,"Americus, GA 31709",(229) 931-5398
Georgia Smokehouse,713 N Davis St,"Nashville, GA 31639",(229) 686-2212
International Cafe,3066 Buford Hwy NE,"Brookhaven, GA 30329",(404) 633-2428
Manhattan NY Deli & Bagel,5275 Peachtree Pkwy,"Peachtree Corners, GA 30092",(678) 879-0707
Brad's Grill,1856 Thompson Bridge Rd,"Gainesville, GA 30501",(770) 536-6624
Taco Bell,4292 Washington Rd,"Evans, GA 30809",(706) 863-1919
Jackson Michael,2069 Lake Capri Rd NW,"Conyers, GA 30012",(770) 922-4540
Bistro Associates,308 W Ponce De Leon Ave,"Decatur, GA 30030",(404) 371-9119
King Southern Delight,4958 Redan Rd,"Stone Mountain, GA 30088",(404) 501-0182
Planet Smoothie,196 Alps Rd,"Athens, GA 30606",(706) 316-3090
Rico's Mexican Fine Dining,386 E Atlanta Rd,"Stockbridge, GA 30281",(678) 289-5740
Ali Baba Mediterranean,1099 Euclid Ave NE,"Atlanta, GA 30307",(404) 223-1445
Waffle House,2816 Chamblee Tucker Rd,"Atlanta, GA 30341",(770) 451-4183
Krystal,271 Cobb Pkwy S,"Marietta, GA 30060",(770) 428-3060
Big Creek Tavern,3050 Big Creek Rd,"Buford, GA 30518",(678) 482-1662
Dailoi Restaurant,4061 Jonesboro Rd,"Forest Park, GA 30297",(404) 363-2423
Panda Express,4275 Roswell Rd,"Marietta, GA 30062",(770) 509-6708
Checkers,231 Peachtree St NE,"Atlanta, GA 30303",(404) 827-9002
China Wok,4813 Ridge Rd Ste 109,"Douglasville, GA 30134",(678) 391-0062
Ruth's Restaurant,7464 Highway 19 S,"Zebulon, GA 30295",(770) 567-9960
Sonny's Bar-B-Q,1001 Saint Patricks Dr,"Perry, GA 31069",(478) 218-2100
Waffle House,3042 Washington Rd,"Augusta, GA 30907",(706) 860-1888
China House,240 E Atlanta Rd,"Stockbridge, GA 30281",(770) 474-4139
China Panda,1681 Old Pendergrass Rd Ste 140,"Jefferson, GA 30549",(706) 367-5470
